Index,URL
1,https://www.allbeauty.com/philip-kingsley-treatments-flaky-itchy-scalp-toner-250ml/10560312.html
1,https://www.allbeauty.com/lancome-tresor-eau-de-parfum-spray-30ml/10560318.html
1,https://www.allbeauty.com/hugo-boss-boss-woman-eau-de-toilette-30ml/10560373.html
1,https://www.allbeauty.com/lancome-miracle-eau-de-parfum-spray-50ml/10560379.html
1,https://www.allbeauty.com/masque-force-architecte-strengthening-masque-200ml/10563907.html
1,https://www.allbeauty.com/redken-all-soft-argan-6-oil-111ml/10564166.html
1,https://www.allbeauty.com/moroccanoil-extra-volume-conditioner-250ml/10564768.html
1,https://www.allbeauty.com/moroccanoil-extra-volume-shampoo-250ml/10564769.html
1,https://www.allbeauty.com/paul-mitchell-moisture-awapuhi-moisture-mist-500ml/10567977.html
1,https://www.allbeauty.com/paul-mitchell-firm-style-freeze-and-shine-super-spray-250ml/10567986.html
1,https://www.allbeauty.com/paul-mitchell-original-shampoo-one-300ml/10567988.html
1,https://www.allbeauty.com/bumble-and-bumble-super-rich-conditioner-250ml/10568012.html
1,https://www.allbeauty.com/tigi-bed-head-dumb-blonde-shampoo-for-damaged-blonde-hair-750ml/10568145.html
1,https://www.allbeauty.com/paul-mitchell-kids-baby-dont-cry-shampoo-salon-size-1000ml/10568183.html
